order_id,order_item_id,product_id,seller_id,order_purchase_timestamp,price,freight_value,total_revenue,product_category
02556030d826438ef986ab5fd723a9a5,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,"2018-02-11 10:47:59",49.9,19.59,69.49,"Garden tools"
02556030d826438ef986ab5fd723a9a5,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,"2018-02-11 10:47:59",49.9,19.59,69.49,"Garden tools"
0276bd1aea24c642af813980281af144,1,dfb97c88e066dc22165f31648efe1312,8581055ce74af1daba164fdbd55a40de,"2017-03-28 19:34:19",139,40.48,179.48,automotive
031e7d4e559a1bf08e71a419aa998d0a,1,fb1f078a066428f00c1d71d6b9df3ff8,eebb3372362aa9a46975164bed19a7e7,"2017-04-06 12:59:46",73.99,24.52,98.51,telephony
033be53bbe3f76953bada81a6a40d3b6,1,0e687d00ba3214b4aca6397a14d49373,4917cee8d902e13428c3ec4b1ca6f315,"2017-11-14 11:10:14",159,27.43,186.43,"ELECTRICES 2"
002834535f7a609a5c68266f173fa59e,1,df3655ac9aa8c6cbfa63bdd8d3b09c50,ea8482cd71df3c1969d7b9473ff13abc,"2018-07-23 17:26:00",37.99,19.18,57.17,telephony
012a238ab54294a3b365812ccc82b135,2,741a31499a578979be85db7f80139e62,cca3071e3e9bb7d12640c9fbe2301306,"2017-09-07 18:21:44",45.9,12.71,58.61,"Furniture Decoration"
012a238ab54294a3b365812ccc82b135,3,8338cef8355d238f43711dcb9c0657b2,cca3071e3e9bb7d12640c9fbe2301306,"2017-09-07 18:21:44",45.9,12.71,58.61,"Furniture Decoration"
012a238ab54294a3b365812ccc82b135,1,07c055536ebf10dfbb6c6db6dbfc36e5,cca3071e3e9bb7d12640c9fbe2301306,"2017-09-07 18:21:44",45.9,12.65,58.55,"Furniture Decoration"
02036bc298ab3c1efc98b116f420d646,1,6d44b2c01b6843eb2e68beddf853dd82,f22a247b79dd22ecd91dc8e3b2a1b07c,"2018-08-23 06:32:15",24.99,17.98,42.97,"HEALTH BEAUTY"
004ca5ae248069d68e8594df8abf6ce0,1,cd71c76f5ab15f51f24fb214fc42d8ab,620c87c171fb2a6dd6e8bb4dec959fc6,"2018-06-06 18:30:20",159.9,61.18,221.08,perfumery
0198c71148c2e08c7c52b860f640fa4e,1,138d7037b59dcee052810952c983033b,218d46b86c1881d022bce9c68a7d4b15,"2018-05-08 06:34:07",148,15.13,163.13,"sport leisure"
010efe60bdadc9261d1902f3c1dda5f3,1,fea7f0c147905a41ca324c0e3234a4c7,18a349e75d307f4b4cc646a691ed4216,"2018-06-07 16:46:09",110,18.65,128.65,"computer accessories"
02145cbff48d443165378d41c0e49e48,1,a19b6951c75da43aad691622dd2f6abe,1025f0e2d44d7041d6cf58b6550e0bfa,"2017-12-22 15:43:22",38.4,19.84,58.24,"Furniture Decoration"
02145cbff48d443165378d41c0e49e48,2,a19b6951c75da43aad691622dd2f6abe,1025f0e2d44d7041d6cf58b6550e0bfa,"2017-12-22 15:43:22",38.4,19.84,58.24,"Furniture Decoration"
00ff0cf5583758e6964723e42f111bf4,1,bb1fe952bdc16ef8974d4ca11aec19b7,b17b679f4f5ce2e03ce6968c62648246,"2017-04-10 00:45:56",154.9,15.25,170.15,"HEALTH BEAUTY"
033a79557b0d234035b38da3be948574,1,8fd009f43c970fdd7db487475a59cc7a,5fd924b4836098a5be0ecf81ba054ce0,"2017-02-06 14:56:20",35,24.35,59.35,"Garden tools"
02ce7f70a5c7a6b04c29a98b061d68b7,1,2bb3e85f2a403543fdb64e266e70c792,76d64c4aca3a7baf218bf93ef7fa768d,"2017-06-05 21:47:24",329.9,57.59,387.49,toys
02c84deb7aa1f2e74090d56a0ec84120,1,ce8a29973a1fed3f8d22ea5514d9ea07,8b321bb669392f5163d04c59e235e066,"2018-03-01 22:46:34",18.9,15.1,34,electronics
010d6db2f77220b394f147836c94f27b,1,9f14f401fce2d9ddd450e7ce60cb7f5f,080102cd0a76b09e0dcf55fcacc60e05,"2018-07-11 16:56:46",14.9,15.23,30.13,"Games consoles"
01255808a3d38a8dd69aa93265a4cb88,1,d5bbfcd27daa6365834ed9d16195d64e,3c487ae8f8d7542beff5788e2e0aea83,"2018-01-22 12:01:23",501.9,17.26,519.16,"Fashion Bags and Accessories"
0081ab2c99dc85945c28926b77dc6960,1,e1c0a39b7f806727ea5121c60035ed3c,96493fab2fbb13a14d0c0e8772eef5c3,"2018-02-14 22:19:37",269,10.7,279.7,"computer accessories"
01a1969ee54e7016bcc0cfeb4fa8c634,1,092efe1dbcc1a4752b17a19fb6de36dc,7c67e1448b00f6e969d365cea6b010ab,"2018-04-12 20:32:09",149.94,57.31,207.25,"Furniture office"
03183d4abec30f2231280b2746c66d06,1,99f265229d46f700208ad7cb1ff48aae,ea8482cd71df3c1969d7b9473ff13abc,"2018-02-21 15:14:58",39.99,14.1,54.09,telephony
02b39a781ee24f6997ad691ea7a01491,1,130482add9fd75ccb6c57ba007694a2d,87142160b41353c4e5fca2360caf6f92,"2017-12-10 12:04:08",105,21.57,126.57,"computer accessories"
016dee69b3de35a39bfccee5309307c3,1,68bfdbfe84f03af17733b10362f10020,827f8f69dfa529c561901c4f2e0f332f,"2017-01-14 16:35:59",45,17.19,62.19,"Furniture Decoration"
01e0386aae6c6385feedb58bd4aae5c7,1,ca38c039b717207dec906f4fa9a21db7,59fb871bf6f4522a87ba567b42dafecf,"2017-11-24 21:35:46",184.99,16.05,201.04,"HEALTH BEAUTY"
02beac5428ccbd30f4b3fbded058289f,2,3516632e8f52b679ff83d1665ecc990e,e9bc59e7b60fc3063eb2290deda4cced,"2017-10-29 21:01:35",75.9,1.8,77.7,"computer accessories"
02b7e7c49710de373ce4bb83fd4bf81d,1,095cb863f2b04911455ad33f5177062e,2059c39f76271d4ca3f15b5ffaccc8b8,"2017-05-10 07:27:24",53.9,13.4,67.3,"General Interest Books"
00c2335723b9b74668062e946dc66621,1,b944aabf1fc45c01599ee96c7f4d533e,128639473a139ac0f3e5f5ade55873a5,"2017-12-31 01:31:16",18.9,12.48,31.38,electronics
0136bcc7370d7fdf44bd916a6dd583c6,1,81a3d1dc085d3226530f23cd4af5030b,b74d1c09cb380e1d03a6f859c6f4224b,"2018-05-20 19:31:30",29.99,16.32,46.31,toys
0066a1fdaee16ad5022c5ef979d0b661,1,2fb0efd1f61f186ffdda9e8ec70f27f2,1d8dbc4f32378d715c717c1c1fc57bae,"2018-06-10 19:52:27",139,87.28,226.28,babies
008dd5e80ebf8f849aa0c5bf4e22ce7a,1,7583d9a579408cb84bbc7b0e4548ec18,7ad32824caee82087b3e2e5f33b1bf32,"2018-03-20 20:31:23",199,8.74,207.74,"bed table bath"
00e0bac9f6306d8269770acf4ee4b027,1,2e1963427978dab49b4bcb0a07b109cc,2156f2671501a81034d7d07f217609d0,"2018-03-04 23:02:58",79,15.3,94.3,"computer accessories"
012ea594e035047289b3e7c3f8b90cef,1,0c7ec2b24166d57ac38a9db523711782,bd4889b5e9133b35b66e42a8665cea5c,"2018-05-03 21:10:55",61.2,11.15,72.35,"Furniture Decoration"
02cda26d2cd43c51fefac9e3291fbc9b,1,31b8c37adb9572ed34757d9368d987ac,6560211a19b47992c3666cc44a7e94c0,"2018-05-04 05:52:57",49,15.23,64.23,"Watches present"
00ab9fa91aafa3d881164b0da48999aa,1,224037b21bfa8621e39c265513ee6594,ceaec5548eefc6e23e6607c5435102e7,"2018-05-25 09:47:21",579,65.34,644.34,"HOUSE PASTALS OVEN AND CAFE"
0008288aa423d2a3f00fcb17cd7d8719,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,"2018-02-13 22:10:21",49.9,13.37,63.27,"Garden tools"
0008288aa423d2a3f00fcb17cd7d8719,2,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,"2018-02-13 22:10:21",49.9,13.37,63.27,"Garden tools"
00af53fdc2002f5b6a8f16db648e003b,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,"2017-06-20 15:00:00",39.9,11.85,51.75,"sport leisure"
015dd4d6681d1d15c0afebef64a0a092,1,6ed0ed10d62b45f3de46933b0b2989a6,c6bda72e4dbf5c5866b13cb1810c6d03,"2017-11-07 21:29:02",109.9,11.97,121.87,babies
00f1c7c1542f5f86c3091749d9e939d8,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,"2017-12-15 23:25:04",84.99,16.35,101.34,perfumery
00e6786fee8f476835c151a4d3fa9bf1,1,76d1a1a9d21ab677a61c3ae34b1b352f,c826c40d7b19f62a09e2d7c5e7295ee2,"2018-03-10 01:01:15",159.77,16,175.77,NULL
0026a368634b6e6f34f33b1499773a30,1,892832da5b05b0f54578e1f14f193c22,12b9676b00f60f3b700e83af21824c0e,"2017-10-27 21:10:26",149,15.8,164.8,"Cool Stuff"
0152f10d04554388634b75f079f069fc,1,5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,"2017-09-17 09:58:40",610,37.54,647.54,"Cool Stuff"
01da413c142606bf28e461e3a732f653,1,05542c6ab7bce0a01a5f7210380e72b3,4324dd16853115efb0fd9d0d131ba6f4,"2017-08-24 11:20:58",92.65,12.99,105.64,"computer accessories"
01da413c142606bf28e461e3a732f653,2,05542c6ab7bce0a01a5f7210380e72b3,4324dd16853115efb0fd9d0d131ba6f4,"2017-08-24 11:20:58",92.65,12.99,105.64,"computer accessories"
02d33b6a9d9e61e68ef9190bd30aefce,1,e30d5b80f5e85b8f9e7c627b5d594b38,1336efc61c316ddf92c899eb817f7cae,"2017-11-23 15:01:36",39,16.11,55.11,perfumery
0332758ed6bf8f4c1ffa5b6bf5b5725d,1,3eef0cb94ba82de806bb30ab743c7655,7c67e1448b00f6e969d365cea6b010ab,"2018-03-01 18:43:02",79.99,26.88,106.87,"Furniture office"
0332758ed6bf8f4c1ffa5b6bf5b5725d,2,3eef0cb94ba82de806bb30ab743c7655,7c67e1448b00f6e969d365cea6b010ab,"2018-03-01 18:43:02",79.99,26.88,106.87,"Furniture office"
01ccfbb0ddf88340b6eed3f1370bcf0c,1,2ccd049c8e7ea210e079a1aa8ad92477,3d871de0142ce09b7081e2b9d1733cb1,"2018-08-21 20:20:09",79,59.78,138.78,"stationary store"
00af3d9ddff7f256e83d79247dbe1a9f,1,1e1a186a03f0d98268516827690d4fd2,a420f60ff1aa9acc80d0e42959f2b313,"2018-02-21 12:11:48",65,25.73,90.73,babies
00fb055886536063afa0dbee07a0944f,1,5d422bd54b54307ff7a5e770f40946e4,e88c9b79e592e370d6bd852eeefbf057,"2017-05-24 09:04:32",11.9,16.79,28.69,toys
00fb055886536063afa0dbee07a0944f,2,5d422bd54b54307ff7a5e770f40946e4,e88c9b79e592e370d6bd852eeefbf057,"2017-05-24 09:04:32",11.9,16.79,28.69,toys
01d815029787ce30f6f64900ee93ba37,1,776b3debbda0734131d6046fca2cd957,7722b1df1b0e383e000397b2c11e3e19,"2018-01-26 09:09:13",48.9,12.69,61.59,housewares
014176e9538672a32d2a9b73bf53a31f,1,2d4d78eecba060a7127c5f6a21cdb0c7,b2ba3715d723d245138f291a6fe42594,"2017-12-01 11:01:28",139.9,16.74,156.64,toys
00891ba5de66f55000ee358ceea9b345,1,eb8dbe7d2dd22ab3547925e49a78feb3,218d46b86c1881d022bce9c68a7d4b15,"2017-05-14 17:19:43",133,16.69,149.69,"sport leisure"
00949655cdd8d0465e433a5e6c9643e5,1,0ea04fc101523a27bb53845d14d7d809,8648b1e89e9b349e32d3741b30ec737e,"2018-06-25 21:14:53",18,7.87,25.87,"Construction Tools Construction"
03128233e78ed8ade6738f2043f4cf8d,1,3cacd5299c846cb08ae1e445fd78392b,c7dcd301ecfe5ab7f778ac172cf74be7,"2016-10-04 19:01:13",57.9,14.61,72.51,"HEALTH BEAUTY"
00d85bfe0e28c91b69d0fe1f29255a31,1,fb8e60e1a3c247d3a2e17f6986e71a40,9e6229250fedbe05838fef417b74e7fb,"2018-05-09 10:52:37",189.9,13.77,203.67,"Furniture Decoration"
013bc5ce14f856d31efc8bebdc3a278f,1,f2af004352a06a99dca765596240cbc3,f4aba7c0bca51484c30ab7bdc34bcdd1,"2017-02-06 19:12:50",23.89,8.72,32.61,"HEALTH BEAUTY"
02c8bbea821df770f3665094a0ecfc1c,1,2ea92fab7565c4fe9f91a5e4e1756258,3d871de0142ce09b7081e2b9d1733cb1,"2017-10-01 12:32:04",79,13.57,92.57,"stationary store"
018778568fad26695334c784563c08d4,1,2de4aa76a72feaca51fc8f83ae037c7e,41b39e28db005d9731d9d485a83b4c38,"2017-10-15 13:21:57",44.9,15.11,60.01,"Cool Stuff"
00324b3eda39ba5ecce3945823e3594c,1,54e5063e43f27f747d592eb24e913150,0dd184061fb0eaa7ca37932c68ab91c5,"2018-04-10 01:14:18",76,34.07,110.07,"Industry Commerce and Business"
002c9def9c9b951b1bec6d50753c9891,1,2d9ff06c8870a518f5f6909774e140fb,00720abe85ba0859807595bbf045a33b,"2018-05-14 16:57:47",78,8.9,86.9,housewares
002c9def9c9b951b1bec6d50753c9891,2,2d9ff06c8870a518f5f6909774e140fb,00720abe85ba0859807595bbf045a33b,"2018-05-14 16:57:47",78,8.9,86.9,housewares
00254baeb6c932b0a8aeead91fbd02b5,1,18901878788fec7ddc55e64d1ace8187,e8b4225284fbb02d16f200513f1f395d,"2018-05-08 21:45:54",149.9,43.11,193.01,babies
00bd50cdd31bd22e9081e6e2d5b3577b,1,e70f7c188cd2c0f01a1f6b35411cc481,6560211a19b47992c3666cc44a7e94c0,"2018-01-14 22:31:54",78,7.8,85.8,"Watches present"
00ec95a58b63378d4cc06d196cdefdf6,1,7c6ff274f0411bde88f5df8db5f64693,229c3efbfb0ea2058de4ccdfbc3d784a,"2017-12-24 14:17:08",173,14.96,187.96,"computer accessories"
02542d42d329f6514533eef3af91edf9,1,461f43be3bdf8844e65b62d9ac2c7a5a,b33e7c55446eabf8fe1a42d037ac7d6d,"2017-11-07 19:32:45",146,12.52,158.52,"Watches present"
026a69b8c98fbfc61de9050c41f1dd95,1,629e019a6f298a83aeecc7877964f935,c003204e1ab016dfa150abc119207b24,"2018-03-08 09:24:33",119.9,15.57,135.47,automotive
003d804eef0e1b856881cd18e0cc0d4c,1,41402af2a88247152583bb812ba235dd,4869f7a5dfa277a7dca6462dcf3b52b2,"2017-11-17 19:43:10",277,35.74,312.74,"Watches present"
02605c218285d02df75a255f13396f1e,1,05c693a8085dad009cebdcf2830ab738,ef506c96320abeedfb894c34db06f478,"2017-01-31 17:43:09",34.99,24.84,59.83,telephony
00664284de7a3470d22931ed78615ee4,1,205604b962ebdae1c924e0d14e6e8ac1,1b938a7ec6ac5061a66a3766e0e75f90,"2017-09-24 13:12:59",43.9,11.85,55.75,"Furniture Kitchen Service Area Dinner and Garden"
026a8d09914c519feb34944477b6bd41,1,d2f2c2b94c6ac44ece0bd0dd202c7939,710e3548e02bc1d2831dfc4f1b5b14d4,"2017-08-27 12:57:14",35.99,19.59,55.58,"Furniture Decoration"
00a379dfab816a83741012b71b264098,1,786248c98cab9ad5cccdb751909da1af,1da3aeb70d7989d1e6d9b0e887f97c23,"2018-08-03 19:50:50",15.99,7.39,23.38,"stationary store"
0122e81ff800460e44bb9c983ff2a2fd,1,caa1675deee5711b3aff1e4f5946266f,8d956fec2e4337affcb520f56fd8cbfd,"2018-03-16 11:58:58",58.99,15.29,74.28,electronics
01882618ede11253381513166b49429e,1,50d77758742285ff49f340ebdf0df5a7,d91fb3b7d041e83b64a00a3edfb37e4f,"2018-06-24 10:53:21",29.9,18.31,48.21,"home appliances"
012670c73246a753cbde0a215c2b9e8f,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,"2018-03-02 19:01:27",97.9,16.94,114.84,electronics
01d48ed99667ce49eaeaa7980a31b987,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,"2018-03-08 09:31:11",13.65,18.23,31.88,electronics
01a0013ddc7cd129e350e8671b56a263,1,152397b614be35e54106663bd5671f7d,a4b6b9b992b46e9ef863637af96e04bc,"2017-03-23 19:47:34",579,24.5,603.5,"Garden tools"
01a0013ddc7cd129e350e8671b56a263,2,152397b614be35e54106663bd5671f7d,a4b6b9b992b46e9ef863637af96e04bc,"2017-03-23 19:47:34",579,24.5,603.5,"Garden tools"
01a0013ddc7cd129e350e8671b56a263,3,152397b614be35e54106663bd5671f7d,a4b6b9b992b46e9ef863637af96e04bc,"2017-03-23 19:47:34",579,24.5,603.5,"Garden tools"
007beb35f98c075747e6fc4fd1c0cb73,1,ce130b350f529a1d6288f927da7404ea,e38db885400cd35c71dfd162f2c1dbcf,"2017-09-23 08:32:53",64.9,18.69,83.59,"bed table bath"
02f886b28af7079755677a544bc54fda,1,61963c77fd2c3db173915d9dc837ee12,cfb1a033743668a192316f3c6d1d2671,"2017-11-08 00:38:50",69.9,54.24,124.14,"bed table bath"
01235dc626dcf13283207ba7f36a959a,1,176faef125e3675b4eeaa6083ada61e1,855668e0971d4dfd7bef1b6a4133b41b,"2018-07-24 09:57:43",25.99,5.31,31.3,babies
01094e169d4b14edaf6954eeddb83633,1,b5e13c9a353102f79c6206ff5cb61a50,a49928bcdf77c55c6d6e05e09a9b4ca5,"2017-09-27 13:54:33",79.9,28.96,108.86,toys
020347f6d056bb4209b3ee4711d25f1a,1,06f2166336faca73c644b11eaca22d06,d5ba419e26d246a0719437cf37d9b46d,"2018-07-24 16:36:59",105,23.89,128.89,"computer accessories"
020e6f6dee3bdcf543b857eb97373956,1,a3bd84c2a6d25ea7bc0e55c64d0760ae,4e17c65a516f69d023a2ae78b84f28d6,"2018-05-05 10:39:11",199,14.3,213.3,"HEALTH BEAUTY"
01e1617e546dc1fd372e089ab515ae34,1,da7e1b2f8c91cbf61a22b55e8cd49bcd,98dac6635aee4995d501a3972e047414,"2017-09-17 19:15:28",76.1,20.02,96.12,housewares
01405161cfdf60dd80df1f393a2796d5,1,f2bcc887769f563eb4f126389e64715a,4c8b8048e33af2bf94f2eb547746a916,"2018-08-09 21:16:21",59.9,14.73,74.63,"bed table bath"
02014f2495eef0e869616829d481d743,1,43cc8e4d981bc04b9d78b12e8a908d41,6061155addc1e54b4cfb51c1c2a32ad8,"2018-08-22 10:53:16",1240,102.63,1342.63,"HEALTH BEAUTY"
02bd584dedf7373cb07b6540cadf9a76,1,9ea1152d6d52dc57ab2ea49aa626adc1,e9779976487b77c6d4ac45f75ec7afe9,"2018-08-04 21:43:05",54,23.18,77.18,"HEALTH BEAUTY"
009fa9bd0d92710e840793bfefa80867,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,"2017-06-14 09:44:30",84.99,15.34,100.33,perfumery
00e4050fe32e786290a29c61141e979f,1,183c95ad186f48c320bbac4643829d3f,cab85505710c7cb9b720bceb52b01cee,"2017-08-12 12:24:41",49.9,14.1,64,"Fashion Bags and Accessories"
02b57854fda246aca8459d17f5ccbffa,1,6d2c14b30e95a30ea57059b97cdd9fe7,53e4c6e0f4312d4d2107a8c9cddf45cd,"2017-09-28 13:18:59",49.99,11.73,61.72,housewares
00f33ee62c15223679d3550e751c37cd,1,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,"2017-11-25 16:17:29",39.5,15.11,54.61,"bed table bath"
01c79ae32ef95b276907d99e83fe57e5,1,7344630ca6c1a4917e55f35c729baa7d,db4350fd57ae30082dec7acbaacc17f9,"2017-05-24 20:08:23",16.9,7.78,24.68,telephony
027ae252d37e5527c2e109e268b222e2,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,"2018-05-19 22:18:39",53.9,14.47,68.37,"Garden tools"
01c998b70e420ec36563386a4b71c6bc,1,ef5c31aee1d5074121a478b14d3eb50e,3d871de0142ce09b7081e2b9d1733cb1,"2018-01-23 13:47:46",89,17.87,106.87,"stationary store"
02e151e3ad2aa3f8e99de08c81a93c2c,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,"2017-06-23 11:36:02",59.9,17.67,77.57,"Garden tools"
02e151e3ad2aa3f8e99de08c81a93c2c,2,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,"2017-06-23 11:36:02",59.9,17.67,77.57,"Garden tools"
010fadb12341d8253d920362fc8f7a16,1,8d7ab3701456fdbfe2526636ce15327a,daeb5653dd96c1b11860f72209795012,"2018-02-09 17:28:05",39.9,14.1,54,"Bags Accessories"
01b4dfef1c8848e8c0431ce17f5f72ea,1,f9b0ee95ce8b1ef8b50eecc5e0fa4348,e9779976487b77c6d4ac45f75ec7afe9,"2018-08-04 13:58:22",25.89,22.98,48.87,"sport leisure"
02b2c02d27d60c0e658675335ca80216,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,"2017-08-05 12:57:02",59.9,17.67,77.57,"Garden tools"
01dd288e8605af239a3a35e550e89235,1,3006b8f5b476750a03137c1b2755cea1,06e5eefc71ec47ae763c5c6f8db7064f,"2017-07-26 07:51:14",169.99,16.63,186.62,"computer accessories"
033af049cbcadb2511579b127ba27582,1,9a2e821cfc513051382e27606ab3325c,3d871de0142ce09b7081e2b9d1733cb1,"2018-03-13 22:39:15",79,23.13,102.13,"stationary store"
03350e641d4d30d50b38c2e3030cd394,1,06f756df8d80309915285f3ee6ea1059,b1a81260566c1bac3114a6d124413f27,"2018-08-06 22:50:51",129.9,24.06,153.96,"Bags Accessories"
014a0793ab3d930d6f3b206cee474af4,1,145978af3e89b318be0b717a0953649a,18e694e0e48ed6f7aa3f24aade5fd697,"2018-06-24 22:49:54",19.9,18.24,38.14,"computer accessories"
002611a77fe03d076285fd4ca95db77c,1,fe077ec80df6b4ee60bb4498d5ab1962,87142160b41353c4e5fca2360caf6f92,"2018-02-27 17:46:23",135,21.75,156.75,"computer accessories"
02c6f38cbd2d15df19cf2621019823fd,1,ed7090839f8e749840a20f1c1cc78717,9c0e69c7bf2619675bbadf47b43f655a,"2017-07-06 09:08:36",189.89,17.09,206.98,"computer accessories"
02c6f38cbd2d15df19cf2621019823fd,2,ed7090839f8e749840a20f1c1cc78717,9c0e69c7bf2619675bbadf47b43f655a,"2017-07-06 09:08:36",189.89,17.09,206.98,"computer accessories"
01e84dcdea7f8180214c9cf9f058f0dc,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,"2017-10-31 11:10:46",45.9,15.1,61,"sport leisure"
0181409c6498f79e161dde79c2a7dc59,1,656d923048a96be8ec0da05d7b71aa28,709e16e2b25c7474d980076c6bfc4806,"2018-08-01 15:05:14",43.9,18.41,62.31,"sport leisure"
0094d4660e323945f84f5c29eb348aae,1,b596e2d70dd2f5fb5ff9ee2a1c803e5b,46dc3b2cc0980fb8ec44634e21d2718e,"2018-01-24 22:05:42",269.99,39.41,309.4,"sport leisure"
00a870c6c06346e85335524935c600c0,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,"2018-05-09 00:10:08",69.9,0,69.9,"Furniture Decoration"
020500486b7211f5ef873ba8ffd58cd0,1,2a71952901bd77a33530d79a65b13747,ea00f977a203ff88adf7057cb7806998,"2018-08-13 21:29:51",39.99,18.38,58.37,automotive
02b63408e665194f2794a94576001e56,1,0f3777229e40207d248acfd6e1f716b6,e2aee0892199b1d92530e371abd825bf,"2017-03-16 08:53:48",189.9,49.85,239.75,"sport leisure"
028e8f5a96db8d372890e03d22829e9b,1,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,"2018-04-18 17:15:44",12.88,7.87,20.75,"computer accessories"
0227da6a9a5c5d03b593cc9c2bce3463,1,84db874a1a2d895b0eece26cc9bb3dd3,4b9750c8ad28220fe6702d4ecb7c898f,"2018-04-11 16:30:28",49.9,11.62,61.52,"Cool Stuff"
003a7f59d7e08a9c61d9e2881fe6459c,1,a4d286543a67e29c930c99cbd7a55a8f,b410bdd36d5db7a65dcd42b7ead933b8,"2018-08-19 12:51:50",119,15.28,134.28,housewares
025321e4e9674e090b7bc101f9c5ab5a,1,28b4eced95a52d9c437a4caf9d311b95,77530e9772f57a62c906e1c21538ab82,"2017-06-20 21:56:51",59.9,50.92,110.82,"Furniture Decoration"
006e43460a55bc60c0a437521e426529,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,"2017-05-11 00:24:35",99,43.06,142.06,"Garden tools"
00bbc4179554524748f77763ddd62266,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,"2017-08-08 21:04:16",89.99,7.88,97.87,"HEALTH BEAUTY"
0260196efc012b1f83d543ba8220d0ee,1,ca5c923962558430573f83661dbe36d6,66922902710d126a0e7d26b0e3805106,"2018-07-21 21:53:08",105,18.54,123.54,"pet Shop"
0133a47b53fee66218790a8d7dcab993,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,"2018-04-20 19:05:03",89.99,18.21,108.2,"Cool Stuff"
019b8e16e30c8b9ad9bf87e039a27765,1,5d0386961a44323a9772e63672317131,5b67882648febfb6e1225e6ad7164f6b,"2017-07-25 20:10:18",99.99,13.72,113.71,"sport leisure"
02714865c4c2f281df219af0a56ffeaa,1,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,"2017-11-30 22:21:04",109.9,15.52,125.42,"computer accessories"
020d1063c6e7cb975472aedbfe0e25ea,1,bd07b66896d6f1494f5b86251848ced7,7c67e1448b00f6e969d365cea6b010ab,"2018-01-05 00:16:05",139.94,17.71,157.65,"Furniture office"
00dfb074b5c910fbd08e04691c4b712f,1,4f3b83b83f7fb280fca4f90ba502f50e,001cca7ae9ae17fb1caed9dfb1094831,"2017-06-08 19:43:35",99.5,35.07,134.57,"Garden tools"
002691433f09002ac9ca0c4e8dbb8ead,1,430d215740da7fdda91cc938f8fd92f6,0887a9f087bcd5d9f6642b52f897fc6c,"2017-02-02 21:18:03",104,16.43,120.43,telephony
01a4ec962d7589584c11650ca20d728b,2,18692fdc7adb29c885d8cb84eb68a97e,aaed1309374718fdd995ee4c58c9dfcd,"2017-05-19 17:40:26",187.2,20.54,207.74,"Fashion Men's Clothing"
01bc343311e5b8090b64d6ab287a5cf0,1,c8c969c3a6423f48df9fde8a13e6770b,b2479f944e1b90cf8a5de1bbfde284d6,"2018-02-22 14:30:12",21.99,15.1,37.09,"bed table bath"
01bc343311e5b8090b64d6ab287a5cf0,2,c8c969c3a6423f48df9fde8a13e6770b,b2479f944e1b90cf8a5de1bbfde284d6,"2018-02-22 14:30:12",21.99,15.1,37.09,"bed table bath"
03202c9906e9d1140a8ac3e15f4492e8,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,"2018-08-04 10:52:50",49.91,20.99,70.9,"Garden tools"
00ab3a43bda739029ffce95d3b2fb56c,1,634256dbcd184b3757ffd7632c9fe52a,42b729f859728f5079499127a9c2ef37,"2018-08-10 12:09:15",27.9,7.46,35.36,"HEALTH BEAUTY"
0068c109948b9a1dfb8530d1978acef3,1,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,"2018-01-22 19:46:58",35.9,15.79,51.69,climatization
0068c109948b9a1dfb8530d1978acef3,2,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,"2018-01-22 19:46:58",35.9,15.79,51.69,climatization
